Student_ID,Student_Name,Gender,Department,Semester,Attendance_Percentage,GPA,Assignment_Score,Quiz_Score,Internal_Marks,LMS_Login_Count,Study_Hours_Per_Week,Backlog_Count,Last_Login_Date,Admission_Year,Probation_Status
S09296,Rohan Reddy,Male,EEE,4,44.88,9.37,87,93,86,78,40,3,2025-04-07,2024,Yes
S09297,Pooja Reddy,Male,CIVIL,2,89.38,5.23,53,55,55,115,40,0,2025-12-09,2022,No
S09298,Nivetha Reddy,Male,AI&DS,8,58.54,3.34,48,71,74,102,12,5,2025-06-18,2024,Yes
S09299,Harini Patel,Female,CIVIL,7,82.53,5.51,53,69,61,69,13,6,2025-07-24,2023,Yes
S09300,Nivetha Raj,Female,ECE,3,97.12,8.01,67,49,63,46,13,3,2026-01-25,2022,Yes
S09301,Nivetha Reddy,Male,CSE,2,98.23,5.42,97,46,44,126,21,4,2026-04-28,2023,Yes
S09302,Rahul Iyer,Male,IT,8,67.12,9.25,84,56,71,37,30,3,2026-02-16,2022,Yes
S09303,Harini Reddy,Female,EEE,8,55.15,7.33,65,56,85,61,29,6,2025-10-31,2024,Yes
S09304,Divya Reddy,Female,ECE,2,60.8,6.95,81,65,96,135,10,5,2026-03-11,2023,Yes
S09305,Arjun Reddy,Male,IT,6,77.25,8.67,89,64,43,135,12,1,2025-12-06,2023,No
S09306,Rahul Kumar,Female,EEE,4,74.11,6.79,49,49,93,71,27,0,2026-01-28,2025,No
S09307,Aishwarya Gupta,Female,CSE,7,49.26,5.16,100,48,78,85,13,0,2025-01-26,2023,Yes
S09308,Akash Singh,Male,EEE,5,54.87,2.25,68,52,46,47,18,4,2026-01-03,2022,Yes
S09309,Kavya Iyer,Male,CSE,8,43.5,9.01,98,49,67,60,31,1,2025-10-28,2025,Yes
S09310,Aditya Nair,Male,AI&DS,2,73.07,9.9,64,80,63,35,33,2,2025-01-11,2022,No
S09311,Sneha Kumar,Female,EEE,3,50.15,9.3,71,71,99,142,11,0,2025-12-15,2025,Yes
S09312,Vivaan Verma,Male,CIVIL,4,82,7.32,88,42,40,144,12,4,2025-04-10,2023,Yes
S09313,Varun Patel,Female,MECH,2,81.38,4.07,83,48,96,137,20,4,2026-05-12,2025,Yes
S09314,Rahul Patel,Female,CIVIL,1,78.45,2.43,96,78,98,121,33,2,2026-04-28,2022,Yes
S09315,Ananya Verma,Male,CIVIL,3,40.1,4.95,50,61,78,89,31,0,2025-10-24,2025,Yes
S09316,Nivetha Raj,Male,CIVIL,1,56.98,9.01,75,84,97,106,29,1,2025-09-19,2024,Yes
S09317,Nivetha Reddy,Male,CSE,4,74.24,6.6,57,66,50,106,11,1,2025-07-21,2022,No
S09318,Aarav Nair,Female,AI&DS,2,69.24,4.83,73,59,97,22,16,1,2025-08-09,2024,Yes
S09319,Kavya Singh,Female,EEE,1,89.34,9.85,57,72,82,146,29,1,2026-04-12,2022,No
S09320,Priya Nair,Male,AI&DS,8,72.74,5.17,88,56,84,88,2,1,2025-02-14,2025,No
S09321,Rohan Patel,Female,CSE,7,56.03,7.5,77,94,78,84,26,0,2025-07-14,2025,Yes
S09322,Rohan Patel,Female,EEE,7,84.17,9.14,45,88,48,11,10,6,2025-03-17,2025,Yes
S09323,Pooja Patel,Female,ECE,6,78.96,8.8,71,59,56,83,5,5,2025-06-12,2023,Yes
S09324,Nithin Verma,Female,ECE,2,55.53,7.82,85,98,73,91,24,3,2025-07-04,2023,Yes
S09325,Kavya Raj,Female,CIVIL,1,83.05,3.78,80,40,49,135,1,3,2025-11-19,2023,Yes
S09326,Varun Gupta,Male,CIVIL,2,74.23,4.29,49,56,41,102,28,5,2025-09-26,2023,Yes
S09327,Ananya Sharma,Female,CSE,8,86.66,4.38,77,78,87,47,12,1,2025-03-29,2025,Yes
S09328,Karthik Kumar,Male,CIVIL,8,52.35,5.98,41,61,82,115,6,0,2025-10-01,2022,Yes
S09329,Vignesh Reddy,Female,ECE,5,92.72,6.59,100,49,48,29,22,4,2025-04-15,2023,Yes
S09330,Aditya Iyer,Male,ECE,4,74.41,5.38,72,68,50,86,16,5,2026-02-10,2025,Yes
S09331,Priya Verma,Female,ECE,5,88.81,1.93,60,65,46,86,28,0,2025-05-02,2025,Yes
S09332,Rahul Kumar,Male,EEE,1,61.04,3.64,49,74,46,102,1,1,2026-03-08,2023,Yes
S09333,Vivaan Raj,Male,AI&DS,4,87.81,3.27,41,74,67,119,27,1,2025-11-10,2025,Yes
S09334,Rohan Reddy,Male,ECE,1,50.14,2.55,64,46,96,125,38,2,2025-09-28,2024,Yes
S09335,Vignesh Nair,Male,EEE,4,71.44,3.65,100,63,44,78,17,2,2025-02-20,2025,Yes
S09336,Priya Gupta,Female,IT,6,85.98,5.3,76,98,54,86,36,6,2025-06-09,2022,Yes
S09337,Varun Raj,Male,ECE,4,81.55,6,96,89,84,136,31,5,2025-11-06,2022,Yes
S09338,Priya Raj,Male,ECE,5,75.07,9.55,50,60,57,37,18,0,2025-07-18,2023,No
S09339,Varun Iyer,Female,CIVIL,4,55.95,2.63,95,66,88,13,29,2,2025-03-05,2025,Yes
S09340,Rahul Verma,Female,CIVIL,2,93.95,9.25,66,49,78,56,20,3,2025-11-22,2025,Yes
S09341,Nivetha Sharma,Male,CIVIL,4,89.34,5,59,92,59,91,22,0,2025-03-20,2023,No
S09342,Varun Kumar,Male,EEE,8,51.67,2.34,40,71,80,65,15,1,2026-01-01,2025,Yes
S09343,Rahul Kumar,Female,IT,1,53.99,6.78,57,98,60,49,40,2,2025-03-14,2023,Yes
S09344,Ananya Patel,Male,MECH,1,95.75,1.52,44,54,95,140,10,1,2025-05-05,2025,Yes
S09345,Divya Singh,Male,EEE,2,95.34,4.46,44,92,87,13,17,1,2025-10-12,2022,Yes
S09346,Kavya Verma,Male,AI&DS,6,99.14,7.22,89,45,44,50,8,3,2025-09-07,2025,Yes
S09347,Divya Kumar,Male,AI&DS,2,85.02,5.29,74,96,52,32,27,6,2025-06-18,2024,Yes
S09348,Varun Gupta,Male,IT,6,54.24,9.64,65,85,91,45,7,0,2025-12-17,2024,Yes
S09349,Harini Kumar,Male,IT,8,99.07,4.49,100,51,58,23,23,0,2026-02-23,2025,Yes
S09350,Aarav Sharma,Female,CIVIL,1,87.7,6.05,61,44,51,80,18,6,2025-08-08,2022,Yes
S09351,Rahul Sharma,Female,EEE,3,70.29,9.58,50,50,79,125,27,1,2026-04-04,2025,No
S09352,Aditya Raj,Female,MECH,6,96.86,5.34,97,85,81,61,10,5,2025-04-12,2023,Yes
S09353,Sneha Raj,Male,MECH,6,65.45,1.71,98,55,75,28,14,4,2025-04-15,2022,Yes
S09354,Aishwarya Sharma,Male,CIVIL,2,52.62,4.76,60,63,84,144,34,4,2025-06-05,2025,Yes
S09355,Arjun Iyer,Female,ECE,3,45.47,3.61,45,79,54,98,35,4,2025-11-19,2024,Yes
S09356,Nithin Iyer,Female,AI&DS,5,82.5,2.2,58,78,60,21,37,5,2025-05-02,2022,Yes
S09357,Divya Patel,Female,EEE,3,66.23,7.5,76,43,92,6,10,1,2026-04-26,2023,No
S09358,Sneha Sharma,Male,AI&DS,6,45.09,5.19,75,50,69,28,36,5,2025-08-01,2022,Yes
S09359,Harini Raj,Male,AI&DS,3,82.93,7.98,93,60,87,118,8,2,2025-07-30,2022,No
S09360,Pooja Nair,Female,IT,7,51.51,7.62,63,89,68,74,34,4,2026-01-02,2025,Yes
S09361,Ananya Reddy,Female,ECE,2,90.62,8.56,60,51,74,55,35,0,2026-02-10,2025,No
S09362,Rahul Kumar,Female,MECH,4,88.68,9.41,49,44,46,102,21,4,2025-04-27,2025,Yes
S09363,Karthik Patel,Male,MECH,4,59.81,5.37,94,75,58,24,35,0,2025-11-04,2022,Yes
S09364,Sneha Iyer,Female,CIVIL,7,41.8,2.57,63,88,84,72,33,1,2025-08-04,2022,Yes
S09365,Aditya Sharma,Male,EEE,4,94.72,4.96,98,79,53,32,10,2,2025-08-07,2024,Yes
S09366,Vignesh Gupta,Female,EEE,1,70.27,6,51,73,45,42,18,1,2026-02-17,2022,No
S09367,Aishwarya Reddy,Male,EEE,1,45.1,1.69,77,94,47,64,28,3,2026-02-19,2024,Yes
S09368,Kavya Gupta,Female,ECE,6,56.65,2.26,43,73,72,16,18,1,2025-04-28,2023,Yes
S09369,Nithin Raj,Male,CSE,2,91.44,8.99,83,44,50,37,18,6,2025-12-02,2024,Yes
S09370,Ananya Iyer,Male,IT,4,66.08,7.76,64,88,100,34,8,3,2025-11-02,2022,Yes
S09371,Pooja Verma,Female,MECH,6,87,4.96,72,100,51,100,16,5,2026-04-29,2023,Yes
S09372,Divya Sharma,Female,CIVIL,4,58.3,1.74,71,81,77,37,33,4,2025-01-11,2025,Yes
S09373,Varun Nair,Male,CIVIL,8,82.06,1.76,84,86,49,82,20,6,2026-02-02,2025,Yes
S09374,Karthik Kumar,Male,MECH,8,74.92,4.6,78,52,85,11,38,6,2025-09-01,2024,Yes
S09375,Aarav Verma,Male,CSE,1,68.23,6.52,52,57,66,65,23,2,2025-08-19,2023,No
S09376,Rohan Singh,Female,EEE,7,63.24,1.84,99,96,77,27,25,4,2025-05-01,2022,Yes
S09377,Priya Gupta,Male,MECH,4,93.2,3.87,57,46,72,62,39,0,2026-03-12,2024,Yes
S09378,Sneha Gupta,Female,IT,4,79.33,7.05,71,79,43,9,31,1,2025-10-18,2022,No
S09379,Aditya Iyer,Male,MECH,8,62.73,7.59,74,93,81,146,5,5,2025-07-02,2022,Yes
S09380,Rahul Reddy,Female,EEE,6,48.58,5.16,51,97,42,28,6,5,2025-03-10,2022,Yes
S09381,Divya Verma,Male,MECH,5,89.06,1.93,83,86,96,142,11,0,2025-07-28,2024,Yes
S09382,Vignesh Raj,Male,CSE,8,74.9,2.73,85,78,80,122,32,1,2026-02-11,2023,Yes
S09383,Pooja Raj,Female,CIVIL,4,48.28,3.56,86,66,62,3,15,4,2025-04-15,2025,Yes
S09384,Vivaan Sharma,Male,ECE,7,63.11,8.69,74,64,68,72,35,0,2025-05-19,2023,No
S09385,Aditya Nair,Male,MECH,4,55.97,1.71,64,83,62,35,23,2,2025-04-28,2025,Yes
S09386,Divya Iyer,Female,IT,1,71.41,8.75,91,43,66,124,22,1,2025-12-06,2022,No
S09387,Karthik Nair,Female,CIVIL,8,41.84,3.59,46,58,42,51,16,5,2025-03-26,2022,Yes
S09388,Varun Nair,Male,IT,8,89.92,5.42,89,43,75,11,39,1,2025-11-04,2023,No
S09389,Priya Singh,Female,CSE,5,87.17,1.51,90,80,88,16,3,3,2026-01-28,2025,Yes
S09390,Sneha Reddy,Female,IT,5,68.9,7.1,72,94,67,127,5,5,2026-03-22,2024,Yes
S09391,Ananya Singh,Male,ECE,5,68.66,2.61,55,77,65,107,30,3,2026-02-21,2024,Yes
S09392,Rohan Iyer,Female,IT,1,51.39,4.06,90,88,82,81,37,1,2025-06-10,2025,Yes
S09393,Aditya Iyer,Male,CSE,3,93.17,4.33,92,47,40,89,24,3,2025-08-21,2023,Yes
S09394,Priya Verma,Female,ECE,2,98.28,2.43,74,81,96,143,16,4,2025-06-29,2024,Yes
S09395,Arjun Singh,Female,ECE,5,81.9,6.72,55,56,65,146,31,1,2026-01-12,2025,No
S09396,Aditya Raj,Female,IT,3,88.05,4.42,98,57,96,71,6,5,2025-03-14,2023,Yes
S09397,Sneha Reddy,Female,ECE,8,40.38,8.17,94,94,60,56,12,4,2026-01-29,2022,Yes
S09398,Arjun Kumar,Female,ECE,1,85.59,5.18,89,55,94,15,16,6,2025-03-01,2025,Yes
S09399,Rahul Nair,Male,MECH,1,73.44,9.75,81,57,74,18,19,5,2025-10-16,2022,Yes
S09400,Akash Nair,Female,MECH,7,54.17,5.39,91,42,52,57,10,4,2025-10-23,2025,Yes
S09401,Harini Gupta,Female,EEE,4,44.06,5.63,61,72,83,109,7,3,2025-04-24,2025,Yes
S09402,Kavya Gupta,Female,IT,3,40.2,3.13,54,48,43,47,5,6,2026-04-26,2024,Yes
S09403,Aishwarya Iyer,Male,ECE,3,91.33,2.25,41,74,81,144,18,0,2025-06-17,2024,Yes
S09404,Rohan Nair,Male,CIVIL,5,85.94,5.11,66,64,46,52,5,6,2026-01-28,2022,Yes
S09405,Aditya Sharma,Male,CIVIL,2,50.32,9.24,49,70,74,72,10,4,2025-04-25,2025,Yes
S09406,Rohan Kumar,Female,EEE,8,88.12,4.34,65,84,48,76,2,6,2025-11-28,2024,Yes
S09407,Nivetha Kumar,Female,CSE,6,93.47,2.08,88,97,42,76,10,5,2025-12-09,2022,Yes
S09408,Divya Patel,Female,ECE,2,95.99,5.13,64,62,70,43,16,0,2025-03-04,2024,No
S09409,Vignesh Iyer,Female,IT,7,73.47,4.51,66,65,74,76,7,2,2025-04-19,2023,Yes
S09410,Nithin Reddy,Female,IT,7,67.71,9.3,47,43,51,80,23,1,2025-12-04,2022,No
S09411,Vivaan Gupta,Female,EEE,8,50.9,8.23,76,78,89,104,14,4,2025-07-29,2025,Yes
S09412,Aarav Gupta,Female,AI&DS,5,63.08,4.24,58,70,71,127,16,6,2025-11-06,2022,Yes
S09413,Ananya Reddy,Male,MECH,3,42.83,3.3,58,42,98,96,14,0,2026-03-27,2025,Yes
S09414,Pooja Sharma,Male,CSE,8,75.32,6.5,71,70,52,54,5,2,2025-01-24,2022,No
S09415,Akash Nair,Male,IT,4,81.03,4.72,67,82,49,144,2,1,2025-07-22,2022,Yes
S09416,Sneha Verma,Male,CIVIL,2,94.74,7.93,42,53,66,99,19,4,2025-02-19,2025,Yes
S09417,Nivetha Reddy,Male,ECE,7,40.62,8.28,58,60,97,70,2,5,2025-09-08,2023,Yes
S09418,Pooja Iyer,Female,CSE,8,53.31,5.95,42,71,41,74,8,3,2026-02-17,2023,Yes
S09419,Rahul Nair,Female,IT,5,97.94,3.87,74,97,44,5,10,1,2025-12-13,2023,Yes
S09420,Vignesh Patel,Male,EEE,3,77.92,3.79,96,70,85,104,10,4,2025-06-28,2023,Yes
S09421,Ananya Patel,Female,CSE,3,62.99,3.6,57,68,63,2,15,5,2025-12-04,2023,Yes
S09422,Sneha Verma,Female,AI&DS,8,85.04,1.84,77,93,45,120,21,2,2025-07-11,2022,Yes
S09423,Rahul Gupta,Female,MECH,5,70.75,5.66,52,48,83,43,30,2,2025-02-23,2025,No
S09424,Nithin Gupta,Male,EEE,2,58.1,9.23,40,80,78,63,14,0,2025-10-03,2025,Yes
S09425,Nithin Singh,Female,IT,3,66.42,6.63,99,75,57,144,17,0,2025-06-15,2023,No
S09426,Varun Patel,Female,AI&DS,4,60.57,5.13,70,80,56,11,37,1,2025-10-18,2025,No
S09427,Aditya Reddy,Female,MECH,1,79.25,8.06,43,56,88,13,24,1,2025-05-07,2022,No
S09428,Harini Reddy,Male,ECE,5,46.34,7.17,53,89,57,147,25,5,2025-09-15,2022,Yes
S09429,Nivetha Kumar,Male,AI&DS,8,74.6,7.79,89,77,61,71,5,3,2025-03-13,2022,Yes
S09430,Sneha Raj,Male,CIVIL,3,72.39,8.66,42,75,42,94,38,2,2025-07-29,2024,No
S09431,Kavya Singh,Male,IT,5,81.06,4.69,48,60,42,97,8,6,2026-01-09,2024,Yes
S09432,Priya Singh,Female,AI&DS,5,42.02,2.24,73,42,78,6,32,1,2025-07-04,2022,Yes
S09433,Vivaan Reddy,Male,CIVIL,7,99.5,9.39,40,72,59,115,18,4,2026-02-11,2024,Yes
S09434,Nivetha Nair,Female,CIVIL,2,51.74,5.6,68,90,58,141,26,3,2025-07-21,2025,Yes
S09435,Divya Gupta,Male,MECH,2,88.36,6.35,89,95,41,129,22,6,2025-12-15,2024,Yes
S09436,Varun Kumar,Female,CIVIL,1,63.37,7.25,72,65,84,125,7,2,2025-04-27,2022,No
S09437,Harini Reddy,Female,MECH,5,78.28,4.2,95,66,96,55,13,6,2025-03-22,2025,Yes
S09438,Sneha Gupta,Male,IT,5,40.15,7.25,45,67,42,20,28,2,2025-08-19,2024,Yes
S09439,Arjun Singh,Male,MECH,5,77.16,4.42,76,43,81,26,22,0,2026-03-21,2024,Yes
S09440,Akash Nair,Female,MECH,3,96.52,1.9,97,63,97,7,40,0,2025-01-30,2023,Yes
S09441,Harini Kumar,Female,MECH,1,71.08,3.87,72,91,53,53,32,3,2025-11-22,2022,Yes
S09442,Rohan Verma,Female,CIVIL,1,77.69,1.85,40,48,77,138,4,6,2025-11-23,2025,Yes
S09443,Priya Verma,Male,AI&DS,3,87.35,2.93,81,99,62,111,17,5,2026-03-01,2023,Yes
S09444,Divya Sharma,Female,CSE,5,83.91,4.6,67,67,69,90,6,0,2025-12-01,2023,Yes
S09445,Akash Kumar,Female,EEE,4,95.34,1.96,54,95,99,115,8,3,2025-08-20,2023,Yes
S09446,Rohan Gupta,Male,CIVIL,4,90.24,6.14,57,46,98,21,17,0,2025-10-08,2023,No
S09447,Sneha Sharma,Male,ECE,8,66.81,4.47,97,58,87,12,37,3,2025-08-20,2025,Yes
S09448,Pooja Gupta,Female,IT,3,63.81,8.41,52,48,48,88,10,4,2025-05-20,2024,Yes
S09449,Aarav Gupta,Female,CIVIL,8,58.34,4.25,59,92,95,119,8,0,2025-09-19,2024,Yes
S09450,Priya Singh,Female,CSE,8,55.61,3.17,56,100,97,4,32,4,2025-06-05,2024,Yes
S09451,Harini Reddy,Female,ECE,8,75.54,4.93,83,56,68,86,37,0,2025-10-25,2025,Yes
S09452,Nithin Iyer,Female,CSE,3,50.67,5.82,51,46,46,79,19,3,2025-03-16,2022,Yes
S09453,Karthik Verma,Female,MECH,4,93.96,9.26,89,75,47,123,11,4,2025-12-26,2024,Yes
S09454,Kavya Nair,Female,CSE,1,74.65,3.91,43,71,40,67,32,4,2026-03-29,2025,Yes
S09455,Nivetha Verma,Male,CIVIL,7,83.91,4.92,88,66,43,1,23,1,2025-02-01,2022,Yes
S09456,Karthik Gupta,Female,CSE,7,67.55,1.53,52,55,46,137,2,5,2026-04-21,2025,Yes
S09457,Pooja Reddy,Female,MECH,8,49.17,3.02,67,40,77,3,40,5,2026-02-20,2024,Yes
S09458,Aarav Kumar,Female,MECH,2,49.84,1.84,70,90,73,136,24,6,2025-07-08,2022,Yes
S09459,Aditya Singh,Female,IT,3,92.46,8.2,80,66,54,56,5,3,2025-08-23,2025,Yes
S09460,Aarav Reddy,Male,MECH,1,66.02,6.31,64,46,99,24,40,6,2025-01-04,2023,Yes
S09461,Nithin Sharma,Male,ECE,3,66.84,7.35,60,81,69,126,20,0,2025-11-20,2022,No
S09462,Karthik Singh,Male,AI&DS,4,96.18,8.74,47,47,67,7,9,6,2026-03-28,2025,Yes
S09463,Sneha Iyer,Male,CSE,3,68.36,6.84,75,57,97,144,40,2,2026-03-16,2022,No
S09464,Rohan Sharma,Male,MECH,6,40.86,9.82,49,79,92,48,37,6,2025-02-28,2023,Yes
S09465,Rahul Patel,Female,MECH,6,66.8,1.51,46,51,80,85,24,1,2025-07-07,2022,Yes
S09466,Arjun Raj,Female,CSE,3,53.81,7.32,68,41,85,137,24,2,2025-06-15,2025,Yes
S09467,Sneha Gupta,Female,MECH,5,83.84,2.61,71,51,63,115,14,3,2025-04-24,2022,Yes
S09468,Nivetha Singh,Male,MECH,2,51.84,9.75,88,78,44,87,38,2,2025-01-04,2022,Yes
S09469,Rohan Nair,Female,MECH,7,69.74,4,90,60,45,141,25,1,2026-04-03,2025,Yes
S09470,Rahul Kumar,Male,AI&DS,4,92.42,5.31,72,44,87,81,9,1,2025-07-06,2025,No
S09471,Varun Gupta,Female,CSE,8,73.1,8.49,80,77,81,31,17,3,2025-11-08,2023,Yes
S09472,Priya Singh,Male,MECH,5,85.02,2.83,59,73,43,83,31,1,2025-07-11,2025,Yes
S09473,Rohan Nair,Male,AI&DS,4,76.24,2.29,82,70,90,95,4,6,2026-01-10,2024,Yes
S09474,Varun Reddy,Male,ECE,6,44.03,3.06,66,66,93,134,14,5,2026-05-13,2023,Yes
S09475,Harini Raj,Male,IT,8,62.43,4.85,85,99,53,45,12,3,2025-01-30,2025,Yes
S09476,Kavya Verma,Male,ECE,6,42.2,1.62,80,66,52,135,30,1,2025-01-30,2022,Yes
S09477,Ananya Reddy,Female,CIVIL,3,84.55,4.39,55,94,42,143,2,3,2026-04-28,2022,Yes
S09478,Nithin Kumar,Male,CIVIL,1,69.12,6.43,60,80,93,63,8,6,2025-07-07,2024,Yes
S09479,Aditya Sharma,Female,CIVIL,2,77.89,4.05,53,79,43,65,37,2,2025-10-05,2024,Yes
S09480,Arjun Singh,Female,ECE,2,56.48,5.53,47,90,79,75,38,4,2026-03-09,2022,Yes
S09481,Ananya Verma,Female,CIVIL,5,74.56,4.48,72,87,48,19,21,3,2025-10-16,2025,Yes
S09482,Kavya Nair,Male,ECE,4,90.28,3.16,60,98,59,94,14,4,2025-01-06,2025,Yes
S09483,Nivetha Nair,Male,ECE,3,42.35,3.96,75,51,78,94,31,4,2025-08-09,2025,Yes
S09484,Varun Reddy,Male,IT,6,47.91,6.21,92,45,45,87,10,2,2026-01-25,2025,Yes
S09485,Nithin Reddy,Male,MECH,7,54.88,7.39,68,98,78,110,27,0,2025-03-04,2025,Yes
S09486,Aarav Raj,Male,EEE,2,73.57,5.99,50,82,57,73,9,3,2026-03-06,2023,Yes
S09487,Divya Reddy,Male,ECE,1,71.7,7.54,52,93,59,43,15,2,2026-03-04,2025,No
S09488,Nithin Kumar,Male,CIVIL,1,88.46,4.8,50,84,70,1,7,4,2025-10-13,2025,Yes
S09489,Aishwarya Iyer,Female,CSE,6,80.95,9.03,80,43,45,101,22,6,2026-02-15,2024,Yes
S09490,Pooja Gupta,Female,CSE,3,67.26,4.52,41,48,58,4,16,4,2026-02-01,2024,Yes
S09491,Akash Patel,Male,ECE,7,50.51,7.67,93,72,48,13,3,5,2026-04-14,2022,Yes
S09492,Divya Patel,Male,CSE,2,75.77,4.47,42,91,83,144,21,4,2026-02-15,2025,Yes
S09493,Ananya Iyer,Female,EEE,2,57.92,7.53,62,53,85,14,2,3,2026-04-17,2024,Yes
S09494,Aarav Patel,Female,MECH,1,59.55,8.16,52,76,99,50,21,6,2025-11-06,2024,Yes
S09495,Sneha Gupta,Male,MECH,1,90.59,6.38,78,67,58,73,8,5,2025-01-27,2024,Yes
S09496,Varun Nair,Female,AI&DS,3,59.85,5.44,79,82,83,8,12,1,2025-06-08,2022,Yes
S09497,Priya Kumar,Female,ECE,6,42.71,2.25,83,71,61,32,2,3,2025-07-02,2023,Yes
S09498,Nivetha Nair,Male,CIVIL,3,55.4,2.04,90,48,42,48,19,1,2025-10-24,2022,Yes
S09499,Nithin Iyer,Female,EEE,6,43.92,3.81,46,76,67,125,3,4,2025-04-15,2024,Yes
S09500,Akash Reddy,Male,EEE,1,41.26,4.77,90,85,81,91,27,6,2025-07-26,2024,Yes
S09501,Aarav Gupta,Female,ECE,6,70.89,4.61,75,94,53,141,14,3,2025-11-08,2024,Yes
S09502,Arjun Gupta,Male,EEE,7,51.9,4.37,44,55,59,118,2,3,2025-04-26,2025,Yes
S09503,Rohan Iyer,Female,AI&DS,6,42.01,2.86,66,91,84,6,36,1,2025-03-11,2023,Yes
S09504,Aarav Sharma,Male,IT,7,40.6,2.62,91,47,80,148,4,4,2025-07-02,2025,Yes
S09505,Harini Verma,Female,CIVIL,4,51.81,9.28,72,81,74,20,31,0,2025-10-27,2022,Yes
S09506,Varun Singh,Male,CSE,8,47.15,8.18,54,50,95,114,28,5,2025-01-18,2023,Yes
S09507,Arjun Reddy,Male,MECH,2,55.12,7.44,59,91,50,55,21,1,2025-04-19,2023,Yes
S09508,Harini Verma,Male,AI&DS,5,57.84,6.54,45,76,74,126,16,5,2026-04-01,2022,Yes
S09509,Vignesh Singh,Female,CSE,7,53.27,8.54,70,49,62,39,36,4,2025-07-14,2023,Yes
S09510,Sneha Patel,Female,AI&DS,7,69.74,5.45,49,40,90,65,2,4,2026-03-15,2022,Yes
S09511,Ananya Patel,Male,MECH,2,98.41,2.17,69,46,96,99,22,0,2025-05-31,2024,Yes
S09512,Pooja Raj,Female,EEE,4,73.43,6.79,87,71,77,54,30,6,2026-04-20,2025,Yes
S09513,Aishwarya Kumar,Female,ECE,7,56,5.8,84,58,48,7,3,5,2025-07-28,2025,Yes
S09514,Aditya Gupta,Male,ECE,4,72.51,7.59,45,41,84,60,19,2,2025-12-19,2023,No
S09515,Aarav Verma,Male,AI&DS,1,46.08,9.14,46,96,80,75,10,4,2025-03-19,2022,Yes
S09516,Karthik Patel,Male,EEE,8,92.84,3.16,73,91,67,28,35,6,2025-05-31,2022,Yes
S09517,Arjun Singh,Male,EEE,3,90.95,1.61,57,87,65,65,1,4,2025-11-26,2025,Yes
S09518,Karthik Raj,Female,IT,2,79.39,3.17,94,60,95,140,36,1,2025-09-23,2024,Yes
S09519,Ananya Gupta,Female,EEE,5,87.26,6.69,53,87,89,73,27,3,2025-07-26,2023,Yes
S09520,Harini Verma,Male,AI&DS,4,69.95,7.1,98,81,76,7,17,1,2025-01-04,2023,No
S09521,Rahul Iyer,Male,IT,3,54.3,1.62,85,96,62,147,31,3,2026-05-04,2025,Yes
S09522,Vignesh Singh,Male,EEE,2,93.42,2.52,93,70,96,130,28,2,2025-07-12,2025,Yes
S09523,Rohan Kumar,Female,ECE,5,51.52,2.54,54,44,85,115,3,4,2025-05-11,2024,Yes
S09524,Vignesh Sharma,Male,ECE,8,61.98,8.43,84,57,42,10,13,5,2025-11-03,2024,Yes
S09525,Aishwarya Verma,Female,CSE,1,60.03,3.86,73,98,67,12,24,1,2025-05-05,2024,Yes
S09526,Karthik Nair,Male,MECH,6,48.63,7.12,88,62,83,86,10,1,2025-08-26,2024,Yes
S09527,Vivaan Singh,Female,MECH,1,65.3,3.83,58,83,68,89,7,5,2025-03-17,2025,Yes
S09528,Vivaan Patel,Male,MECH,3,87.97,3.33,64,86,45,63,25,2,2025-12-22,2024,Yes
S09529,Aditya Verma,Female,AI&DS,6,71.67,7.92,60,86,42,45,18,2,2026-05-09,2023,No
S09530,Pooja Raj,Female,MECH,6,86.37,6.58,83,58,43,55,2,5,2025-12-20,2023,Yes
S09531,Aishwarya Kumar,Male,CSE,6,95.58,3.87,82,51,42,89,28,6,2025-07-29,2025,Yes
S09532,Sneha Sharma,Female,IT,8,69.06,2.83,46,68,78,5,31,1,2026-03-25,2023,Yes
S09533,Kavya Gupta,Male,CSE,5,88.72,4.2,56,54,40,42,23,1,2025-12-20,2024,Yes
S09534,Harini Verma,Male,AI&DS,1,80.72,9.85,59,43,85,61,31,1,2026-03-25,2025,No
S09535,Divya Kumar,Female,CSE,6,95.95,4.44,57,55,94,75,39,4,2025-11-12,2023,Yes
S09536,Vignesh Singh,Female,AI&DS,1,60.98,7.89,87,65,93,5,11,1,2026-03-24,2024,No
S09537,Harini Singh,Female,ECE,7,82.76,2.18,45,79,95,46,2,2,2025-12-09,2024,Yes
S09538,Nithin Reddy,Female,EEE,4,79.79,9.5,46,44,45,31,15,4,2025-08-11,2022,Yes
S09539,Vignesh Gupta,Female,CSE,8,43.78,5.03,48,73,96,56,32,6,2025-08-13,2025,Yes
S09540,Divya Kumar,Male,IT,1,85.44,1.61,77,69,73,6,40,1,2025-02-21,2025,Yes
S09541,Karthik Patel,Male,ECE,4,51.98,4.92,73,89,62,107,37,3,2025-07-21,2022,Yes
S09542,Varun Kumar,Female,EEE,2,76.08,1.8,72,93,91,40,10,2,2026-04-30,2025,Yes
S09543,Divya Patel,Female,ECE,3,59.4,2.63,76,47,81,57,19,4,2025-08-15,2025,Yes
S09544,Sneha Nair,Female,IT,7,55.89,4.29,76,88,43,135,28,6,2025-01-08,2023,Yes
S09545,Sneha Verma,Male,EEE,8,92.12,3.63,55,66,44,73,16,1,2025-11-03,2022,Yes
